Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad)
Adagio - High Plains Area Rug,"<div class=""product-overview-data"">
<p><p>We paired a soothing look and feel to a strong construction, granting our Palmetto Living by Orian Adagio High Plains rug incredible versatility, so this abstract beauty can tie together the tones or complementary styles in any setting.</p><ul><li>Easy-to-clean synthetic fibers allow our family-friendly Adagio collection to thrive in high-traffic areas. </li><li>A wonderful foundation piece for your living room, entryway, or kitchen, the mottled, abstract design and relaxing tones of this piece give it a casual vibe. </li><li>Thoughtfully power-loomed into a high pile of synthetic yarns, our abstract area rug is extremely soft underfoot. </li><li>Stubborn pet hairs are most easily removed by gently using a carpet brush or carpet sweeper. </li><li>Made in USA.</li></ul></p>
</div>",Palmetto Living by Orian,Color,"Blue, Beige, Rust, Ivory ",Size,"7'8"" x 10'10"" Rectangular","1,566.00",852.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/0/218964/ws_adagio_8233_high_plain_blue-alt2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/136258/218964/ws_adagio_8233.jpg",1.0,High Plains,"Blue, Beige, Rust, Ivory (8233)",Abstract,100% Synthetic,Machine-Made,"5⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Adagio - High Plains Area Rug,"<div class=""product-overview-data"">
<p><p>We paired a soothing look and feel to a strong construction, granting our Palmetto Living by Orian Adagio High Plains rug incredible versatility, so this abstract beauty can tie together the tones or complementary styles in any setting.</p><ul><li>Easy-to-clean synthetic fibers allow our family-friendly Adagio collection to thrive in high-traffic areas. </li><li>A wonderful foundation piece for your living room, entryway, or kitchen, the mottled, abstract design and relaxing tones of this piece give it a casual vibe. </li><li>Thoughtfully power-loomed into a high pile of synthetic yarns, our abstract area rug is extremely soft underfoot. </li><li>Stubborn pet hairs are most easily removed by gently using a carpet brush or carpet sweeper. </li><li>Made in USA.</li></ul></p>
</div>",Palmetto Living by Orian,Color,"Blue, Beige, Rust, Ivory ",Size,"8'10"" x 13' Rectangular","2,154.00","1,172.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/0/218964/ws_adagio_8233_high_plain_blue-alt2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/136258/218964/ws_adagio_8233.jpg",1.0,High Plains,"Blue, Beige, Rust, Ivory (8233)",Abstract,100% Synthetic,Machine-Made,"5⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Adagio - High Plains Area Rug,"<div class=""product-overview-data"">
<p><p>We paired a soothing look and feel to a strong construction, granting our Palmetto Living by Orian Adagio High Plains rug incredible versatility, so this abstract beauty can tie together the tones or complementary styles in any setting.</p><ul><li>Easy-to-clean synthetic fibers allow our family-friendly Adagio collection to thrive in high-traffic areas. </li><li>A wonderful foundation piece for your living room, entryway, or kitchen, the mottled, abstract design and relaxing tones of this piece give it a casual vibe. </li><li>Thoughtfully power-loomed into a high pile of synthetic yarns, our abstract area rug is extremely soft underfoot. </li><li>Stubborn pet hairs are most easily removed by gently using a carpet brush or carpet sweeper. </li><li>Made in USA.</li></ul></p>
</div>",Palmetto Living by Orian,Color,"Grey, Silver, Beige, White ",Size,"5'1"" x 7'6"" Rectangular",757.00,412.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/0/218972/ws_adagio_8232_high_plain_silverton-rs.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/136258/218972/ws_adagio_8232.jpg",1.0,High Plains,"Grey, Silver, Beige, White (8232)",Abstract,100% Synthetic,Machine-Made,"5⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Adagio - High Plains Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/136258/218972/ws_adagio_8232.jpg",,,,,,,,,,,,,,
Adagio - High Plains Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/0/218972/ws_adagio_8232_high_plain_silverton-2796-rs.jpg",,,,,,,,,,,,,,
Adagio - High Plains Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/0/218972/ws_adagio_8232_high_plain_silverton-alt1.jpg",,,,,,,,,,,,,,
Adagio - High Plains Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/0/218972/ws_adagio_8232_high_plain_silverton-bk.jpg",,,,,,,,,,,,,,
Adagio - High Plains Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/0/218972/ws_adagio_8232_high_plain_silverton-cn.jpg",,,,,,,,,,,,,,
Adagio - High Plains Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/0/218972/ws_adagio_8232_high_plain_silverton-rl.jpg",,,,,,,,,,,,,,
Adagio - High Plains Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/0/218972/ws_adagio_8232_high_plain_silverton-alt2.jpg",,,,,,,,,,,,,,
Adagio - High Plains Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/0/218972/ws_adagio_8232_high_plain_silverton-cu.jpg",,,,,,,,,,,,,,
Adagio - High Plains Area Rug,"<div class=""product-overview-data"">
<p><p>We paired a soothing look and feel to a strong construction, granting our Palmetto Living by Orian Adagio High Plains rug incredible versatility, so this abstract beauty can tie together the tones or complementary styles in any setting.</p><ul><li>Easy-to-clean synthetic fibers allow our family-friendly Adagio collection to thrive in high-traffic areas. </li><li>A wonderful foundation piece for your living room, entryway, or kitchen, the mottled, abstract design and relaxing tones of this piece give it a casual vibe. </li><li>Thoughtfully power-loomed into a high pile of synthetic yarns, our abstract area rug is extremely soft underfoot. </li><li>Stubborn pet hairs are most easily removed by gently using a carpet brush or carpet sweeper. </li><li>Made in USA.</li></ul></p>
</div>",Palmetto Living by Orian,Color,"Grey, Silver, Beige, White ",Size,"6'5"" x 9'6"" Rectangular","1,184.00",644.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/0/218972/ws_adagio_8232_high_plain_silverton-cu.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/136258/218972/ws_adagio_8232.jpg",1.0,High Plains,"Grey, Silver, Beige, White (8232)",Abstract,100% Synthetic,Machine-Made,"5⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Adagio - High Plains Area Rug,"<div class=""product-overview-data"">
<p><p>We paired a soothing look and feel to a strong construction, granting our Palmetto Living by Orian Adagio High Plains rug incredible versatility, so this abstract beauty can tie together the tones or complementary styles in any setting.</p><ul><li>Easy-to-clean synthetic fibers allow our family-friendly Adagio collection to thrive in high-traffic areas. </li><li>A wonderful foundation piece for your living room, entryway, or kitchen, the mottled, abstract design and relaxing tones of this piece give it a casual vibe. </li><li>Thoughtfully power-loomed into a high pile of synthetic yarns, our abstract area rug is extremely soft underfoot. </li><li>Stubborn pet hairs are most easily removed by gently using a carpet brush or carpet sweeper. </li><li>Made in USA.</li></ul></p>
</div>",Palmetto Living by Orian,Color,"Grey, Silver, Beige, White ",Size,"7'8"" x 10'10"" Rectangular","1,566.00",852.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/0/218972/ws_adagio_8232_high_plain_silverton-cu.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/136258/218972/ws_adagio_8232.jpg",1.0,High Plains,"Grey, Silver, Beige, White (8232)",Abstract,100% Synthetic,Machine-Made,"5⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Adagio - High Plains Area Rug,"<div class=""product-overview-data"">
<p><p>We paired a soothing look and feel to a strong construction, granting our Palmetto Living by Orian Adagio High Plains rug incredible versatility, so this abstract beauty can tie together the tones or complementary styles in any setting.</p><ul><li>Easy-to-clean synthetic fibers allow our family-friendly Adagio collection to thrive in high-traffic areas. </li><li>A wonderful foundation piece for your living room, entryway, or kitchen, the mottled, abstract design and relaxing tones of this piece give it a casual vibe. </li><li>Thoughtfully power-loomed into a high pile of synthetic yarns, our abstract area rug is extremely soft underfoot. </li><li>Stubborn pet hairs are most easily removed by gently using a carpet brush or carpet sweeper. </li><li>Made in USA.</li></ul></p>
</div>",Palmetto Living by Orian,Color,"Grey, Silver, Beige, White ",Size,"8'10"" x 13' Rectangular","2,154.00","1,172.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/0/218972/ws_adagio_8232_high_plain_silverton-cu.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/136258/218972/ws_adagio_8232.jpg",1.0,High Plains,"Grey, Silver, Beige, White (8232)",Abstract,100% Synthetic,Machine-Made,"5⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Adagio - Paisley Points Area Rug,"<div class=""product-overview-data"">
<p><p>Retro bohemian flair meets smart contemporary construction with the Paisley Points area rug from Palmetto Living by Orian. This brilliant Adagio collection design features clean white coloration sure to brighten any room, made with low-maintenance synthetics for a fresh look that lasts.</p><ul><li>This piece readily resists staining, fading, shedding, and everyday soil - a white rug built to survive even in the most active family home. </li><li> A bold floral rug medallion centers this piece, surrounded by paisley flourishes and decorative borders. Each pattern is rendered in stippled dots instead of solid lines for a playful free-spirted look.</li><li> Paisley Points is machine woven with a 100% polypropylene rug pile over a super sturdy cotton backing. </li><li> Blot away spills with a dry white cloth or a clean sponge. Rotate periodically if used in a high-traffic placement.</li></ul></p>
</div>",Palmetto Living by Orian,Color,"White, Grey, Tan ",Size,"5'1"" x 7'6"" Rectangular",757.00,412.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/142953/230190/ws_adagio_8242_paisley_point_white-rs.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/142953/230190/ws_adagio_8242_paisley_point_white-st.jpg",1.0,Paisley Points,"White, Grey, Tan (8242)",Traditional / Oriental,100% Polypropylene,Machine-Made,"5⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Adagio - Paisley Points Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/142953/230190/ws_adagio_8242_paisley_point_white-st.jpg",,,,,,,,,,,,,,
Adagio - Paisley Points Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/142953/230190/ws_adagio_8242_paisley_point_white-alt1.jpg",,,,,,,,,,,,,,
Adagio - Paisley Points Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/142953/230190/ws_adagio_8242_paisley_point_white-alt2.jpg",,,,,,,,,,,,,,
Adagio - Paisley Points Area Rug,"<div class=""product-overview-data"">
<p><p>Retro bohemian flair meets smart contemporary construction with the Paisley Points area rug from Palmetto Living by Orian. This brilliant Adagio collection design features clean white coloration sure to brighten any room, made with low-maintenance synthetics for a fresh look that lasts.</p><ul><li>This piece readily resists staining, fading, shedding, and everyday soil - a white rug built to survive even in the most active family home. </li><li> A bold floral rug medallion centers this piece, surrounded by paisley flourishes and decorative borders. Each pattern is rendered in stippled dots instead of solid lines for a playful free-spirted look.</li><li> Paisley Points is machine woven with a 100% polypropylene rug pile over a super sturdy cotton backing. </li><li> Blot away spills with a dry white cloth or a clean sponge. Rotate periodically if used in a high-traffic placement.</li></ul></p>
</div>",Palmetto Living by Orian,Color,"White, Grey, Tan ",Size,"6'5"" x 9'6"" Rectangular","1,184.00",644.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/142953/230190/ws_adagio_8242_paisley_point_white-alt2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/142953/230190/ws_adagio_8242_paisley_point_white-st.jpg",1.0,Paisley Points,"White, Grey, Tan (8242)",Traditional / Oriental,100% Polypropylene,Machine-Made,"5⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Adagio - Paisley Points Area Rug,"<div class=""product-overview-data"">
<p><p>Retro bohemian flair meets smart contemporary construction with the Paisley Points area rug from Palmetto Living by Orian. This brilliant Adagio collection design features clean white coloration sure to brighten any room, made with low-maintenance synthetics for a fresh look that lasts.</p><ul><li>This piece readily resists staining, fading, shedding, and everyday soil - a white rug built to survive even in the most active family home. </li><li> A bold floral rug medallion centers this piece, surrounded by paisley flourishes and decorative borders. Each pattern is rendered in stippled dots instead of solid lines for a playful free-spirted look.</li><li> Paisley Points is machine woven with a 100% polypropylene rug pile over a super sturdy cotton backing. </li><li> Blot away spills with a dry white cloth or a clean sponge. Rotate periodically if used in a high-traffic placement.</li></ul></p>
</div>",Palmetto Living by Orian,Color,"White, Grey, Tan ",Size,"7'8"" x 10'10"" Rectangular","1,566.00",852.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/142953/230190/ws_adagio_8242_paisley_point_white-alt2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/142953/230190/ws_adagio_8242_paisley_point_white-st.jpg",1.0,Paisley Points,"White, Grey, Tan (8242)",Traditional / Oriental,100% Polypropylene,Machine-Made,"5⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Adagio - Paisley Points Area Rug,"<div class=""product-overview-data"">
<p><p>Retro bohemian flair meets smart contemporary construction with the Paisley Points area rug from Palmetto Living by Orian. This brilliant Adagio collection design features clean white coloration sure to brighten any room, made with low-maintenance synthetics for a fresh look that lasts.</p><ul><li>This piece readily resists staining, fading, shedding, and everyday soil - a white rug built to survive even in the most active family home. </li><li> A bold floral rug medallion centers this piece, surrounded by paisley flourishes and decorative borders. Each pattern is rendered in stippled dots instead of solid lines for a playful free-spirted look.</li><li> Paisley Points is machine woven with a 100% polypropylene rug pile over a super sturdy cotton backing. </li><li> Blot away spills with a dry white cloth or a clean sponge. Rotate periodically if used in a high-traffic placement.</li></ul></p>
</div>",Palmetto Living by Orian,Color,"White, Grey, Tan ",Size,"8'10"" x 13' Rectangular","2,154.00","1,172.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/142953/230190/ws_adagio_8242_paisley_point_white-alt2.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17706/142953/230190/ws_adagio_8242_paisley_point_white-st.jpg",1.0,Paisley Points,"White, Grey, Tan (8242)",Traditional / Oriental,100% Polypropylene,Machine-Made,"5⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Next Generation - Rock Cliff Area Rug,"<div class=""product-overview-data"">
<p><p>Provide a casual, artistic background to your home with our Orian rug Next Generation Rock Cliff rug with is crafted of resilient synthetic yarns, so it can thrive in spaces that see lots of foot traffic.</p><ul><li>Enjoy an extremely soft feel underfoot and long-lasting synthetic construction, which is also inherently fade-resistant. </li><li>Featuring a gorgeous abstract design in nature-inspired hues of beige and moss, this contemporary floor covering brings a relaxing mood to your living room, bedroom, or entryway. </li><li>Power-loomed into a super-high pile, this plush indoor rug is crafted of synthetic materials for substantial durability. </li><li>Occasionally vacuum to restore this rug's pile height, and spot clean with mild detergent and water.</li></ul></p>
</div>",Palmetto Living by Orian,Color,"Beige, Moss ",Size,"5'3"" x 7'6"" Rectangular",699.00,380.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17147/136376/219118/ws_next_gen_4413_rock_cliff_sunshine-rs.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17147/136376/219118/ws_4413_rock_cliff.jpg",1.0,Rock Cliff,"Beige, Moss (4413)",Abstract,100% Synthetic,Machine-Made,"11⁄2"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Next Generation - Rock Cliff Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17147/136376/219118/ws_4413_rock_cliff.jpg",,,,,,,,,,,,,,
Next Generation - Rock Cliff Area Rug,"<div class=""product-overview-data"">
<p><p>Provide a casual, artistic background to your home with our Orian rug Next Generation Rock Cliff rug with is crafted of resilient synthetic yarns, so it can thrive in spaces that see lots of foot traffic.</p><ul><li>Enjoy an extremely soft feel underfoot and long-lasting synthetic construction, which is also inherently fade-resistant. </li><li>Featuring a gorgeous abstract design in nature-inspired hues of beige and moss, this contemporary floor covering brings a relaxing mood to your living room, bedroom, or entryway. </li><li>Power-loomed into a super-high pile, this plush indoor rug is crafted of synthetic materials for substantial durability. </li><li>Occasionally vacuum to restore this rug's pile height, and spot clean with mild detergent and water.</li></ul></p>
</div>",Palmetto Living by Orian,Color,"Beige, Moss ",Size,"7'10"" x 10'10"" Rectangular","1,493.00",812.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17147/136376/219118/ws_4413_rock_cliff.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17147/136376/219118/ws_4413_rock_cliff.jpg",1.0,Rock Cliff,"Beige, Moss (4413)",Abstract,100% Synthetic,Machine-Made,"11⁄2"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Next Generation - Kenya Area Rug,"<div class=""product-overview-data"">
<p><p>Express your own unique style with the Next Generation collection from Palmetto Living by Orian. The intricate Kenya area rug boasts a globally inspired design, rendered in soft modern synthetics for photo-ready placement almost anywhere.</p><ul><li>Striated chevrons trace a bold geometric pattern across the surface of this Moroccan area rug. The crisp wavering lines delight with shades of olive green, rust orange, and steel blue - a wonderful way to tie together an eclectic interior color palette. </li><li>Next Generation area rugs are machine-made with a 100% synthetic rug pile, cozy underfoot yet easy to maintain. Each edge is finished in a tight serged border.  </li><li>Quickly blot spills with a dry white cloth before they have a chance to set. Take care to avoid rubbing any spills deeper into the pile. </li></ul></p>
</div>",Palmetto Living by Orian,Color,Beige ,Size,"5'3"" x 7'6"" Rectangular",699.00,380.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17147/0/219110/ws_4404_kenya_off_white-rs.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17147/136368/219110/ws_4404_kenya.jpg",1.0,Kenya,Beige (4404),Contemporary / Modern,100% Synthetic,Machine-Made,"11⁄2"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Next Generation - Kenya Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17147/136368/219110/ws_4404_kenya.jpg",,,,,,,,,,,,,,
Next Generation - Kenya Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17147/0/219110/ws_4404_kenya_off_white-cn.jpg",,,,,,,,,,,,,,
Next Generation - Kenya Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17147/0/219110/ws_4404_kenya_off_white-cu.jpg",,,,,,,,,,,,,,
Next Generation - Kenya Area Rug,"<div class=""product-overview-data"">
<p><p>Express your own unique style with the Next Generation collection from Palmetto Living by Orian. The intricate Kenya area rug boasts a globally inspired design, rendered in soft modern synthetics for photo-ready placement almost anywhere.</p><ul><li>Striated chevrons trace a bold geometric pattern across the surface of this Moroccan area rug. The crisp wavering lines delight with shades of olive green, rust orange, and steel blue - a wonderful way to tie together an eclectic interior color palette. </li><li>Next Generation area rugs are machine-made with a 100% synthetic rug pile, cozy underfoot yet easy to maintain. Each edge is finished in a tight serged border.  </li><li>Quickly blot spills with a dry white cloth before they have a chance to set. Take care to avoid rubbing any spills deeper into the pile. </li></ul></p>
</div>",Palmetto Living by Orian,Color,Beige ,Size,"7'10"" x 10'10"" Rectangular","1,493.00",812.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17147/0/219110/ws_4404_kenya_off_white-cu.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17147/136368/219110/ws_4404_kenya.jpg",1.0,Kenya,Beige (4404),Contemporary / Modern,100% Synthetic,Machine-Made,"11⁄2"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Riverstone - Dream State Area Rug,"<div class=""product-overview-data"">
<p><p>Get ready to update your home's decor when you install this relaxing, plush Dream State area rug from the Riverstone collection by Palmetto Living by Orian.</p><ul><li>The Riverstone by Orian collection is designed with earthy colors and modern patterns, creating versatile pieces like this Dream State area rug. </li><li>With a brown, grey, and ivory palette, this rug could fit in with almost any neutral or earthy-colored interior setting. </li><li>Keep the 5/8-inch pile nice for years to come by placing this rug on a pad to minimize sliding and reduce wear and tear.</li><li>Vacuum both sides of your rug at least once per week to control dirt and remember to spot clean all spills as quickly as possible. </li></ul></p>
</div>",Palmetto Living by Orian,Color,"Brown, Grey, Ivory ",Size,"5'3"" x 7'6"" Rectangular",757.00,412.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17997/137967/221393/ws_riverstone_9022_dream_state_multi.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17997/137967/221393/ws_riverstone_9022_dream_state_multi.jpg",1.0,Dream State,"Brown, Grey, Ivory (9022)",Abstract,"88% Polypropylene, 12% Jute",Machine-Made,"5⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Riverstone - Dream State Area Rug,"<div class=""product-overview-data"">
<p><p>Get ready to update your home's decor when you install this relaxing, plush Dream State area rug from the Riverstone collection by Palmetto Living by Orian.</p><ul><li>The Riverstone by Orian collection is designed with earthy colors and modern patterns, creating versatile pieces like this Dream State area rug. </li><li>With a brown, grey, and ivory palette, this rug could fit in with almost any neutral or earthy-colored interior setting. </li><li>Keep the 5/8-inch pile nice for years to come by placing this rug on a pad to minimize sliding and reduce wear and tear.</li><li>Vacuum both sides of your rug at least once per week to control dirt and remember to spot clean all spills as quickly as possible. </li></ul></p>
</div>",Palmetto Living by Orian,Color,"Brown, Grey, Ivory ",Size,"6'7"" x 9'6"" Rectangular","1,184.00",644.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17997/137967/221393/ws_riverstone_9022_dream_state_multi.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17997/137967/221393/ws_riverstone_9022_dream_state_multi.jpg",1.0,Dream State,"Brown, Grey, Ivory (9022)",Abstract,"88% Polypropylene, 12% Jute",Machine-Made,"5⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Riverstone - Dream State Area Rug,"<div class=""product-overview-data"">
<p><p>Get ready to update your home's decor when you install this relaxing, plush Dream State area rug from the Riverstone collection by Palmetto Living by Orian.</p><ul><li>The Riverstone by Orian collection is designed with earthy colors and modern patterns, creating versatile pieces like this Dream State area rug. </li><li>With a brown, grey, and ivory palette, this rug could fit in with almost any neutral or earthy-colored interior setting. </li><li>Keep the 5/8-inch pile nice for years to come by placing this rug on a pad to minimize sliding and reduce wear and tear.</li><li>Vacuum both sides of your rug at least once per week to control dirt and remember to spot clean all spills as quickly as possible. </li></ul></p>
</div>",Palmetto Living by Orian,Color,"Brown, Grey, Ivory ",Size,"7'10"" x 10'10"" Rectangular","1,566.00",852.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17997/137967/221393/ws_riverstone_9022_dream_state_multi.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17997/137967/221393/ws_riverstone_9022_dream_state_multi.jpg",1.0,Dream State,"Brown, Grey, Ivory (9022)",Abstract,"88% Polypropylene, 12% Jute",Machine-Made,"5⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
Riverstone - Dream State Area Rug,"<div class=""product-overview-data"">
<p><p>Get ready to update your home's decor when you install this relaxing, plush Dream State area rug from the Riverstone collection by Palmetto Living by Orian.</p><ul><li>The Riverstone by Orian collection is designed with earthy colors and modern patterns, creating versatile pieces like this Dream State area rug. </li><li>With a brown, grey, and ivory palette, this rug could fit in with almost any neutral or earthy-colored interior setting. </li><li>Keep the 5/8-inch pile nice for years to come by placing this rug on a pad to minimize sliding and reduce wear and tear.</li><li>Vacuum both sides of your rug at least once per week to control dirt and remember to spot clean all spills as quickly as possible. </li></ul></p>
</div>",Palmetto Living by Orian,Color,"Brown, Grey, Ivory ",Size,9' x 13' Rectangular,"2,154.00","1,172.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17997/137967/221393/ws_riverstone_9022_dream_state_multi.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00050/17997/137967/221393/ws_riverstone_9022_dream_state_multi.jpg",1.0,Dream State,"Brown, Grey, Ivory (9022)",Abstract,"88% Polypropylene, 12% Jute",Machine-Made,"5⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended
