Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Designer (product.metafields.custom.designer),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad)
Kamey - 496921 Area Rug,"<div class=""product-overview-data"">
<p><p>Bringing a chic contemporary flair to natural fiber, the Kamey 496921 area rug is sure to catch the eye with its updated grid pattern. This exciting Becki Owens x Surya design features creative spacing that gives the pattern an especially dynamic quality sure to energize any room.</p><ul><li>Interior designer Becki Owens is a rising star known for her approachable yet comfortably luxe style, an aesthetic captured within every Kamey collection rug created in collaboration with Surya. </li><li> Natural beiges and tans make this contemporary rug especially easy to coordinate. Use to complement postmodern themes, creative boho styles, or use to modernize classic farmhouse decor. </li><li> Kamey collection rugs are thoughtfully handwoven by skilled artisans who infuse each one with a touch of individual personality. These 100% jute rugs are flatwoven for versatile placement possibilities. </li><li> Quickly blot away spills using a dry white cloth. Disengage the vacuum beater bar component before vacuuming. Rotate annually, or more often if placed within a high traffic area.</li></ul></p>
</div>",Becki Owens x Surya,Color,"Ash, Tan ",Size,"5' x 7'5"" Rectangular",730.00,406.40,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21433/150444/241839/ws_boky2303-texture.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21433/150444/241839/ws_boky2303-810.jpg",1.0,496921.0,"Ash, Tan (BOKY-2303)",Natural Fiber,100% Jute,Handwoven,"1⁄6"" (approx.)",No decorative fringe,Indoor Only,Becki Owens,India,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Not necessary
Kamey - 496921 Area Rug,"<div class=""product-overview-data"">
<p><p>Bringing a chic contemporary flair to natural fiber, the Kamey 496921 area rug is sure to catch the eye with its updated grid pattern. This exciting Becki Owens x Surya design features creative spacing that gives the pattern an especially dynamic quality sure to energize any room.</p><ul><li>Interior designer Becki Owens is a rising star known for her approachable yet comfortably luxe style, an aesthetic captured within every Kamey collection rug created in collaboration with Surya. </li><li> Natural beiges and tans make this contemporary rug especially easy to coordinate. Use to complement postmodern themes, creative boho styles, or use to modernize classic farmhouse decor. </li><li> Kamey collection rugs are thoughtfully handwoven by skilled artisans who infuse each one with a touch of individual personality. These 100% jute rugs are flatwoven for versatile placement possibilities. </li><li> Quickly blot away spills using a dry white cloth. Disengage the vacuum beater bar component before vacuuming. Rotate annually, or more often if placed within a high traffic area.</li></ul></p>
</div>",Becki Owens x Surya,Color,"Ash, Tan ",Size,8' x 10' Rectangular,"1,545.00",860.80,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21433/150444/241839/ws_boky2303-texture.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21433/150444/241839/ws_boky2303-810.jpg",1.0,496921.0,"Ash, Tan (BOKY-2303)",Natural Fiber,100% Jute,Handwoven,"1⁄6"" (approx.)",No decorative fringe,Indoor Only,Becki Owens,India,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Not necessary
Kamey - 496921 Area Rug,"<div class=""product-overview-data"">
<p><p>Bringing a chic contemporary flair to natural fiber, the Kamey 496921 area rug is sure to catch the eye with its updated grid pattern. This exciting Becki Owens x Surya design features creative spacing that gives the pattern an especially dynamic quality sure to energize any room.</p><ul><li>Interior designer Becki Owens is a rising star known for her approachable yet comfortably luxe style, an aesthetic captured within every Kamey collection rug created in collaboration with Surya. </li><li> Natural beiges and tans make this contemporary rug especially easy to coordinate. Use to complement postmodern themes, creative boho styles, or use to modernize classic farmhouse decor. </li><li> Kamey collection rugs are thoughtfully handwoven by skilled artisans who infuse each one with a touch of individual personality. These 100% jute rugs are flatwoven for versatile placement possibilities. </li><li> Quickly blot away spills using a dry white cloth. Disengage the vacuum beater bar component before vacuuming. Rotate annually, or more often if placed within a high traffic area.</li></ul></p>
</div>",Becki Owens x Surya,Color,"Ash, Tan ",Size,9' x 12' Rectangular,"2,390.00","1,333.60","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21433/150444/241839/ws_boky2303-texture.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21433/150444/241839/ws_boky2303-810.jpg",1.0,496921.0,"Ash, Tan (BOKY-2303)",Natural Fiber,100% Jute,Handwoven,"1⁄6"" (approx.)",No decorative fringe,Indoor Only,Becki Owens,India,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Not necessary
Max - 496799 Area Rug,"<div class=""product-overview-data"">
<p><p>The breezy Max 496799 area rug features a segmented stripe pattern in calming neutrals with universally-flattering appeal. This gorgeous Becki Owens x Surya design is thoughtfully handcrafted from premium wool for lasting comfort that active families can depend on.</p><ul><li>Becki Owens is an interior designer whose relaxing Southern California style has garnered fans across social media and the world. This collaboration with Surya makes her style even more approachable. </li><li> Choose from two neutral colorways, each one made using variegated yarns for added tonal depth. Use to complement decorative themes like coastal, contemporary minimalist, boho, and beyond. </li><li> Each area rug in the Max collection is hand-tufted by skilled artisans, the 100% wool rug pile looped low and dense for exceptional underfoot strength. The sturdy backing is made from durable canvas. </li><li> Vacuum as needed using a suction-only setting or hard surface attachment to keep the surface looking its best. Immediately blot away any spills using a dry white cloth.</li></ul></p>
</div>",Becki Owens x Surya,Color,"Ivory, Cream, Tan ",Size,2' x 3' Rectangular,129.00,72.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241848/ws_bomx2300-roomscene_202.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241848/ws_bomx2300-576.jpg",1.0,496799.0,"Ivory, Cream, Tan (BOMX-2300)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Becki Owens,India,Not available,Not available,Recommended
Max - 496799 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241848/ws_bomx2300-576.jpg",,,,,,,,,,,,,,,
Max - 496799 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241848/ws_bomx2300-front.jpg",,,,,,,,,,,,,,,
Max - 496799 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241848/ws_bomx2300-overhead.jpg",,,,,,,,,,,,,,,
Max - 496799 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241848/ws_bomx2300-fold.jpg",,,,,,,,,,,,,,,
Max - 496799 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241848/ws_bomx2300-texture.jpg",,,,,,,,,,,,,,,
Max - 496799 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241848/ws_bomx2300-810.jpg",,,,,,,,,,,,,,,
